timestamp;tick;open;high;low;close;area_profile_id;area_profile_state;area_price_low;area_price_high;area_price_mid;area_multisensory_coherence;area_attention_need;area_felt_depth;area_overcoupling_risk;sensory_sync;sensory_desync_pressure;visual_hearing_fit;visual_felt_fit;hearing_felt_fit;temporal_visual_fit;multisensory_binding_state;visual_object;visual_label;visual_side;visual_score;hearing_tone;hearing_loudness;hearing_frequency_hz;temporal_score;felt_depth;profile_role
1767987300000000;820;135.79000000;136.08000000;135.79000000;135.84000000;ap_cf2e700f7d;coherent_multisensory_area;135.79000000;136.08000000;135.84000000;0.505017;0.368234;0.534241;0.238123;0.733759;0.204886;0.672298;0.977372;0.694926;0.748370;bound_multisensory_area;trend_object;unformed_visual_background;lower_area;0.511613;clear_tone;0.965958;5319.3525;0.259983;0.534241;perception_only
1767987900000000;822;135.81000000;136.19000000;135.76000000;136.06000000;ap_ae3e177d4a;coherent_multisensory_area;135.76000000;136.19000000;136.06000000;0.450291;0.345941;0.473996;0.242504;0.693132;0.243993;0.575532;0.964037;0.611496;0.821699;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.438032;clear_tone;1.000000;5667.1830;0.259731;0.473996;perception_only
1767988800000000;825;135.80000000;135.80000000;135.35000000;135.35000000;ap_d7efc64779;coherent_multisensory_area;135.35000000;135.80000000;135.35000000;0.529299;0.422486;0.628229;0.303710;0.732501;0.224067;0.703248;0.923959;0.779290;0.707000;bound_multisensory_area;contact_object;forming_visual_object;lower_area;0.552188;bright_tone;1.000000;7162.9942;0.259188;0.628229;perception_only
1767989100000000;826;135.35000000;135.43000000;134.98000000;135.41000000;ap_8cb051820f;coherent_multisensory_area;134.98000000;135.43000000;135.41000000;0.432948;0.369668;0.514951;0.271605;0.672425;0.261477;0.565538;0.912986;0.652552;0.830093;bound_multisensory_area;range_object;unformed_visual_background;lower_area;0.427937;clear_tone;1.000000;5673.1122;0.258029;0.514951;perception_only
1767989700000000;828;135.39000000;135.58000000;135.37000000;135.57000000;ap_7835c28537;coherent_multisensory_area;135.37000000;135.58000000;135.57000000;0.521661;0.370807;0.567593;0.263507;0.735815;0.217316;0.672688;0.957511;0.715177;0.733111;bound_multisensory_area;range_object;forming_visual_object;center_area;0.525104;clear_tone;1.000000;6530.5640;0.258215;0.567593;perception_only
1767990000000000;829;135.56000000;135.98000000;135.56000000;135.92000000;ap_65e6385233;coherent_multisensory_area;135.56000000;135.98000000;135.92000000;0.476144;0.342956;0.498205;0.262478;0.713868;0.238201;0.616160;0.970165;0.645994;0.790091;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.468371;bright_tone;1.000000;6558.2529;0.258461;0.498205;perception_only
1767990300000000;830;135.91000000;136.00000000;135.57000000;135.64000000;ap_1a081a65e2;coherent_multisensory_area;135.57000000;136.00000000;135.64000000;0.497172;0.357013;0.516555;0.244778;0.724670;0.219914;0.641409;0.983939;0.657470;0.757863;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.500494;clear_tone;1.000000;5888.4379;0.258357;0.516555;perception_only
1767991200000000;833;135.82000000;135.82000000;135.19000000;135.34000000;ap_4fef8f28b8;coherent_multisensory_area;135.19000000;135.82000000;135.34000000;0.460697;0.378519;0.530181;0.285317;0.696413;0.250528;0.612091;0.935762;0.676328;0.793054;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.465943;clear_tone;1.000000;6316.2697;0.258998;0.530181;perception_only
1767991500000000;834;135.34000000;135.71000000;135.33000000;135.71000000;ap_c588a5f603;coherent_multisensory_area;135.33000000;135.71000000;135.71000000;0.465352;0.361104;0.508143;0.278896;0.703392;0.250038;0.605978;0.947251;0.658726;0.803593;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.455394;bright_tone;1.000000;6942.7825;0.258988;0.508143;perception_only
1767991800000000;835;135.70000000;135.75000000;135.56000000;135.72000000;ap_8da1e94b2a;coherent_multisensory_area;135.56000000;135.75000000;135.72000000;0.435074;0.335837;0.447799;0.236803;0.739123;0.192878;0.707276;0.978931;0.728344;0.832442;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.426730;clear_tone;0.794945;3899.9723;0.259173;0.447799;perception_only
1767992700000000;838;135.63000000;135.98000000;135.40000000;135.95000000;ap_f285ce964b;coherent_multisensory_area;135.40000000;135.98000000;135.95000000;0.400399;0.309300;0.380228;0.249595;0.676604;0.268173;0.525034;0.998009;0.523043;0.877434;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.382220;clear_tone;1.000000;5974.8845;0.259654;0.380228;perception_only
1767993000000000;839;135.95000000;135.95000000;135.78000000;135.85000000;ap_d24b3014cb;coherent_multisensory_area;135.78000000;135.95000000;135.85000000;0.441118;0.312361;0.402852;0.217473;0.709874;0.228727;0.638517;0.963493;0.602011;0.820405;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.439358;clear_tone;0.911232;4847.2095;0.259763;0.402852;perception_only
1767993300000000;840;135.85000000;136.05000000;135.78000000;136.05000000;ap_51d2ebbfcb;coherent_multisensory_area;135.78000000;136.05000000;136.05000000;0.374099;0.296200;0.336918;0.249388;0.663368;0.283520;0.485070;0.998230;0.483300;0.920981;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.338688;clear_tone;1.000000;6260.2660;0.259670;0.336918;perception_only
1767993600000000;841;136.05000000;136.14000000;136.01000000;136.09000000;ap_7faa468a35;coherent_multisensory_area;136.01000000;136.14000000;136.09000000;0.365682;0.240137;0.307856;0.207479;0.745278;0.190336;0.703750;0.983401;0.687151;0.935497;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.324455;clear_tone;0.652828;2851.1808;0.259952;0.307856;perception_only
1767993900000000;842;136.09000000;136.35000000;136.05000000;136.25000000;ap_65859e9d45;coherent_multisensory_area;136.05000000;136.35000000;136.25000000;0.333932;0.279608;0.275347;0.224502;0.656360;0.275238;0.498266;0.982286;0.480553;0.967063;bound_multisensory_area;break_object;unformed_visual_background;upper_area;0.293061;clear_tone;0.902618;4774.4014;0.260124;0.275347;perception_only
1767994200000000;843;136.24000000;136.45000000;135.95000000;135.96000000;ap_b8e3a037c3;coherent_multisensory_area;135.95000000;136.45000000;135.96000000;0.370191;0.315664;0.336082;0.251354;0.654171;0.288230;0.497593;0.981821;0.479414;0.905817;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.354261;clear_tone;1.000000;5951.4648;0.260078;0.336082;perception_only
1767994500000000;844;135.95000000;136.10000000;135.86000000;136.08000000;ap_d89b8b9785;coherent_multisensory_area;135.86000000;136.10000000;136.08000000;0.379605;0.292014;0.332709;0.226082;0.659247;0.278452;0.490665;0.982168;0.472833;0.909626;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.350541;clear_tone;0.997328;5597.3792;0.260167;0.332709;perception_only
1767994800000000;845;136.09000000;136.13000000;135.92000000;136.12000000;ap_ceb6de56b6;coherent_multisensory_area;135.92000000;136.13000000;136.12000000;0.383456;0.284421;0.328477;0.221661;0.675770;0.263176;0.556132;0.961218;0.517349;0.892725;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.367259;clear_tone;0.925879;4971.9558;0.259985;0.328477;perception_only
1767995100000000;846;136.11000000;136.14000000;135.83000000;135.88000000;ap_cbf60a4504;coherent_multisensory_area;135.83000000;136.14000000;135.88000000;0.431506;0.318401;0.398952;0.240072;0.687581;0.259731;0.569432;0.973583;0.543015;0.834340;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.425369;clear_tone;1.000000;6019.1424;0.259709;0.398952;perception_only
1767996300000000;850;135.87000000;136.14000000;135.79000000;136.14000000;ap_c517178218;coherent_multisensory_area;135.79000000;136.14000000;136.14000000;0.411501;0.311072;0.357144;0.245158;0.671854;0.281368;0.558898;0.945666;0.504564;0.847860;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.411477;clear_tone;1.000000;6410.3524;0.259338;0.357144;perception_only
1767996600000000;851;136.14000000;136.14000000;135.59000000;135.77000000;ap_9792f722d2;coherent_multisensory_area;135.59000000;136.14000000;135.77000000;0.330106;0.311429;0.261514;0.247328;0.618028;0.322981;0.471515;0.932132;0.403648;0.929721;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.329382;clear_tone;1.000000;5890.8402;0.259102;0.261514;perception_only
1767997800000000;855;135.94000000;136.20000000;135.88000000;136.11000000;ap_06d6dc1ae6;coherent_multisensory_area;135.88000000;136.20000000;136.11000000;0.411238;0.298493;0.336321;0.209486;0.682119;0.259238;0.608768;0.920342;0.529110;0.842718;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.415978;clear_tone;0.920303;4924.3224;0.258696;0.336321;perception_only
1767998700000000;858;135.88000000;136.08000000;135.87000000;136.08000000;ap_a3653d372c;coherent_multisensory_area;135.87000000;136.08000000;136.08000000;0.401646;0.308839;0.345043;0.249093;0.669823;0.286011;0.540482;0.954358;0.494840;0.867612;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.390685;bright_tone;1.000000;6732.3112;0.258297;0.345043;perception_only
1767999000000000;859;136.08000000;136.23000000;136.02000000;136.10000000;ap_d4605032ea;coherent_multisensory_area;136.02000000;136.23000000;136.10000000;0.357559;0.245005;0.254777;0.191968;0.735160;0.200922;0.755795;0.913382;0.669177;0.916700;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.341394;clear_tone;0.602015;2506.9156;0.258094;0.254777;perception_only
1767999300000000;860;136.11000000;136.21000000;136.10000000;136.17000000;ap_99c7cd462a;coherent_multisensory_area;136.10000000;136.21000000;136.17000000;0.403573;0.315757;0.405173;0.234266;0.703689;0.228786;0.608744;0.971772;0.636972;0.881097;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.376945;clear_tone;0.864682;4458.7435;0.258041;0.405173;perception_only
1768001100000000;861;136.18000000;136.28000000;136.13000000;136.14000000;ap_c517178218;coherent_multisensory_area;136.13000000;136.28000000;136.14000000;0.437789;0.312059;0.414760;0.223374;0.716519;0.221419;0.627182;0.990165;0.617347;0.835363;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.424594;clear_tone;0.906348;4805.8779;0.259957;0.414760;perception_only
1768001400000000;862;136.14000000;136.45000000;136.10000000;136.38000000;ap_cf401c70d4;coherent_multisensory_area;136.10000000;136.45000000;136.38000000;0.455660;0.389726;0.576162;0.296152;0.682769;0.257524;0.605457;0.887396;0.718061;0.796904;bound_multisensory_area;contact_object;unformed_visual_background;upper_area;0.463559;clear_tone;1.000000;5877.8793;0.260463;0.576162;perception_only
1768001700000000;863;136.38000000;136.39000000;135.82000000;135.92000000;ap_d6e9502d40;coherent_multisensory_area;135.82000000;136.39000000;135.92000000;0.319188;0.316869;0.266390;0.269408;0.620213;0.325351;0.455687;0.958368;0.414055;0.952085;bound_multisensory_area;break_object;unformed_visual_background;center_area;0.308022;clear_tone;1.000000;6393.8380;0.260107;0.266390;perception_only
1768002000000000;864;135.93000000;136.22000000;135.93000000;136.00000000;ap_d7ba1a40ed;coherent_multisensory_area;135.93000000;136.22000000;136.00000000;0.357052;0.292169;0.296673;0.222702;0.660702;0.273536;0.526189;0.964003;0.490192;0.927417;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.332669;clear_tone;0.919263;4915.4598;0.260086;0.296673;perception_only
1768002300000000;865;136.01000000;136.27000000;136.01000000;136.22000000;ap_0d94b3f290;coherent_multisensory_area;136.01000000;136.27000000;136.22000000;0.486342;0.347407;0.513795;0.252598;0.717693;0.231434;0.621741;0.962505;0.659237;0.783509;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.476300;clear_tone;1.000000;6157.2956;0.259809;0.513795;perception_only
1768082700000000;866;135.64000000;135.67000000;135.60000000;135.60000000;ap_a282dbe985;coherent_multisensory_area;135.60000000;135.67000000;135.60000000;0.484637;0.407452;0.575026;0.266094;0.695843;0.235316;0.627760;0.913150;0.714610;0.768185;bound_multisensory_area;contact_object;unformed_visual_background;lower_area;0.488176;clear_tone;1.000000;5796.5756;0.256362;0.575026;perception_only
1768083000000000;867;135.60000000;135.73000000;135.37000000;135.49000000;ap_df2883d2fb;coherent_multisensory_area;135.37000000;135.73000000;135.49000000;0.420926;0.319360;0.464410;0.249105;0.740403;0.190121;0.728512;0.942656;0.785855;0.850150;bound_multisensory_area;break_object;unformed_visual_background;lower_area;0.407066;clear_tone;0.736224;3451.6726;0.257216;0.464410;perception_only
1768083300000000;868;135.48000000;135.55000000;135.38000000;135.39000000;ap_1108a2b428;coherent_multisensory_area;135.38000000;135.55000000;135.39000000;0.492383;0.393943;0.572304;0.257301;0.703321;0.228959;0.631828;0.922008;0.709820;0.763212;bound_multisensory_area;trend_object;unformed_visual_background;lower_area;0.494312;clear_tone;1.000000;5668.1183;0.257524;0.572304;perception_only
1768083600000000;869;135.40000000;135.50000000;135.40000000;135.46000000;ap_64348d4915;coherent_multisensory_area;135.40000000;135.50000000;135.46000000;0.474120;0.347204;0.509611;0.234596;0.721376;0.211170;0.652600;0.950591;0.702010;0.797008;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.460201;clear_tone;0.920859;4929.0649;0.257209;0.509611;perception_only
1768083900000000;870;135.47000000;135.52000000;135.42000000;135.52000000;ap_0e574f485f;coherent_multisensory_area;135.42000000;135.52000000;135.52000000;0.487124;0.335987;0.488066;0.222641;0.716478;0.220807;0.611706;0.986360;0.625346;0.782670;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.474426;clear_tone;1.000000;5654.3634;0.257096;0.488066;perception_only
1768084200000000;871;135.52000000;135.90000000;135.51000000;135.84000000;ap_f3fe6dd6aa;coherent_multisensory_area;135.51000000;135.90000000;135.84000000;0.349190;0.306400;0.289269;0.249313;0.636342;0.307451;0.474356;0.961597;0.435953;0.929128;bound_multisensory_area;compression_object;unformed_visual_background;center_area;0.327672;clear_tone;1.000000;6417.1605;0.256801;0.289269;perception_only
1768084500000000;872;135.85000000;135.94000000;135.81000000;135.88000000;ap_cbf60a4504;coherent_multisensory_area;135.81000000;135.94000000;135.88000000;0.346694;0.236076;0.220022;0.171694;0.728854;0.200771;0.740238;0.907951;0.648190;0.944500;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.312071;clear_tone;0.582044;2376.2368;0.256571;0.220022;perception_only
1768084800000000;873;135.89000000;135.93000000;135.84000000;135.89000000;ap_2ceaff5134;coherent_multisensory_area;135.84000000;135.93000000;135.89000000;0.309556;0.205623;0.182163;0.170257;0.754344;0.172696;0.795063;0.922313;0.717377;0.996596;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.259849;low_tone;0.425854;1449.2438;0.256445;0.182163;perception_only
1768085100000000;874;135.89000000;135.89000000;135.75000000;135.77000000;ap_9792f722d2;coherent_multisensory_area;135.75000000;135.89000000;135.77000000;0.377231;0.316383;0.266637;0.214551;0.632867;0.310041;0.515753;0.897129;0.412882;0.886740;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.369507;clear_tone;1.000000;6366.2187;0.256248;0.266637;perception_only
1768085400000000;875;135.77000000;135.78000000;135.59000000;135.59000000;ap_9b8ee3c7cb;coherent_multisensory_area;135.59000000;135.78000000;135.59000000;0.401652;0.316047;0.349912;0.240923;0.669796;0.276386;0.518490;0.980746;0.499236;0.887609;bound_multisensory_area;compression_object;unformed_visual_background;center_area;0.369166;bright_tone;1.000000;6794.6693;0.256775;0.349912;perception_only
1768085700000000;876;135.59000000;135.68000000;135.44000000;135.56000000;ap_dfb2e511ae;coherent_multisensory_area;135.44000000;135.68000000;135.56000000;0.397874;0.251312;0.348036;0.191489;0.800900;0.127486;0.835706;0.994599;0.830305;0.903347;bound_multisensory_area;range_object;unformed_visual_background;lower_area;0.353437;low_tone;0.503313;1887.3709;0.256784;0.348036;perception_only
1768086000000000;877;135.56000000;135.79000000;135.50000000;135.70000000;ap_ac23bd6f77;coherent_multisensory_area;135.50000000;135.79000000;135.70000000;0.361205;0.289007;0.261097;0.197212;0.655322;0.274789;0.553433;0.920877;0.474309;0.916490;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.340220;clear_tone;0.891204;4678.5727;0.256711;0.261097;perception_only
1768086900000000;880;135.66000000;135.77000000;135.65000000;135.66000000;ap_4a305c2a9e;coherent_multisensory_area;135.65000000;135.77000000;135.66000000;0.369242;0.293688;0.264316;0.194009;0.657303;0.273242;0.571731;0.908474;0.480204;0.901475;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.355842;clear_tone;0.887388;4646.6994;0.257317;0.264316;perception_only
1768087500000000;882;135.75000000;135.85000000;135.75000000;135.84000000;ap_c19c73882a;coherent_multisensory_area;135.75000000;135.85000000;135.84000000;0.386210;0.307517;0.304066;0.226681;0.651702;0.294482;0.511636;0.939903;0.451538;0.893239;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.364163;clear_tone;1.000000;6515.8604;0.257402;0.304066;perception_only
1768088400000000;885;135.85000000;136.02000000;135.82000000;136.02000000;ap_8f6051ced5;coherent_multisensory_area;135.82000000;136.02000000;136.02000000;0.404102;0.299328;0.379835;0.252928;0.678657;0.270646;0.520481;0.992651;0.527830;0.884137;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.372486;bright_tone;1.000000;6586.8696;0.256623;0.379835;perception_only
1768088700000000;886;136.01000000;136.05000000;135.95000000;136.05000000;ap_51d2ebbfcb;coherent_multisensory_area;135.95000000;136.05000000;136.05000000;0.356520;0.304793;0.340891;0.235269;0.640671;0.289172;0.449250;0.971312;0.477938;0.944585;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.312202;clear_tone;1.000000;5641.0256;0.256788;0.340891;perception_only
1768089300000000;888;135.99000000;136.00000000;135.81000000;135.84000000;ap_f3fe6dd6aa;coherent_multisensory_area;135.81000000;136.00000000;135.84000000;0.409287;0.319680;0.328236;0.225485;0.656238;0.290298;0.564800;0.907585;0.472385;0.836276;bound_multisensory_area;compression_object;unformed_visual_background;center_area;0.420650;clear_tone;1.000000;6151.9022;0.256926;0.328236;perception_only
1768089600000000;889;135.85000000;135.88000000;135.80000000;135.81000000;ap_5088b9315e;coherent_multisensory_area;135.80000000;135.88000000;135.81000000;0.392732;0.301852;0.287085;0.190086;0.657675;0.274335;0.574698;0.900184;0.474881;0.870058;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.386901;clear_tone;0.927410;4985.0583;0.256959;0.287085;perception_only
1768089900000000;890;135.81000000;135.86000000;135.75000000;135.81000000;ap_e537cb8723;coherent_multisensory_area;135.75000000;135.86000000;135.81000000;0.368475;0.217487;0.241233;0.158022;0.786756;0.143102;0.884047;0.902867;0.786913;0.918445;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.338366;low_tone;0.410491;1367.6472;0.256811;0.241233;perception_only
1768090200000000;891;135.82000000;136.29000000;135.81000000;136.27000000;ap_9274aad234;coherent_multisensory_area;135.81000000;136.29000000;136.27000000;0.430239;0.420362;0.551784;0.319825;0.663294;0.277278;0.584161;0.882281;0.701881;0.822553;bound_multisensory_area;contact_object;unformed_visual_background;upper_area;0.434065;bright_tone;1.000000;6872.2893;0.256618;0.551784;perception_only
1768090500000000;892;136.28000000;136.45000000;136.00000000;136.02000000;ap_396c9e1f1f;coherent_multisensory_area;136.00000000;136.45000000;136.02000000;0.326580;0.306052;0.261003;0.244332;0.618701;0.319221;0.453399;0.949991;0.403390;0.945426;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.311012;clear_tone;1.000000;5979.9945;0.256438;0.261003;perception_only
1768090800000000;893;136.02000000;136.28000000;135.98000000;136.28000000;ap_59e74fcfed;coherent_multisensory_area;135.98000000;136.28000000;136.28000000;0.436009;0.344013;0.502789;0.284351;0.679807;0.267740;0.565743;0.914341;0.651402;0.839332;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.417130;bright_tone;1.000000;6637.5454;0.256462;0.502789;perception_only
1768091100000000;894;136.27000000;136.32000000;136.25000000;136.29000000;ap_899dce1ff0;coherent_multisensory_area;136.25000000;136.32000000;136.29000000;0.454814;0.283616;0.468229;0.215395;0.796987;0.136798;0.831175;0.960165;0.871010;0.827700;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.428393;clear_tone;0.618850;2619.1209;0.256094;0.468229;perception_only
1768091400000000;895;136.29000000;136.30000000;136.28000000;136.28000000;ap_91a75e964c;coherent_multisensory_area;136.28000000;136.30000000;136.28000000;0.427635;0.334600;0.453165;0.243401;0.680540;0.252176;0.556780;0.958346;0.598434;0.844369;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.411511;clear_tone;0.987842;5512.7509;0.255881;0.453165;perception_only
1768092000000000;897;136.23000000;136.23000000;136.16000000;136.16000000;ap_a8021f4558;coherent_multisensory_area;136.16000000;136.23000000;136.16000000;0.425700;0.306526;0.381918;0.244013;0.685554;0.266410;0.554896;0.976532;0.531428;0.850586;bound_multisensory_area;compression_object;unformed_visual_background;center_area;0.405386;bright_tone;1.000000;6794.6319;0.255972;0.381918;perception_only
1768092300000000;898;136.17000000;136.35000000;136.16000000;136.31000000;ap_66ea98788f;coherent_multisensory_area;136.16000000;136.35000000;136.31000000;0.443810;0.349392;0.494625;0.257940;0.683175;0.255010;0.566868;0.930373;0.636495;0.830873;bound_multisensory_area;compression_object;unformed_visual_background;upper_area;0.424998;clear_tone;1.000000;5954.0582;0.255871;0.494625;perception_only
1768092600000000;899;136.32000000;136.41000000;136.30000000;136.41000000;ap_02973effd8;coherent_multisensory_area;136.30000000;136.41000000;136.41000000;0.495284;0.392406;0.616757;0.291804;0.703499;0.241954;0.641791;0.878371;0.763419;0.760865;bound_multisensory_area;contact_object;unformed_visual_background;upper_area;0.495129;clear_tone;1.000000;6373.0572;0.255994;0.616757;perception_only
1768092900000000;900;136.40000000;136.42000000;136.37000000;136.39000000;ap_62a8289d0c;coherent_multisensory_area;136.37000000;136.42000000;136.39000000;0.441780;0.311723;0.519695;0.242458;0.796167;0.133461;0.874263;0.900028;0.974234;0.835109;bound_multisensory_area;contact_object;unformed_visual_background;upper_area;0.419723;low_tone;0.543716;2132.9326;0.254832;0.519695;perception_only
1768093200000000;901;136.39000000;136.43000000;136.35000000;136.43000000;ap_9b5fe3167b;coherent_multisensory_area;136.35000000;136.43000000;136.43000000;0.480419;0.394957;0.606772;0.275293;0.689512;0.242492;0.619647;0.876090;0.743558;0.771599;bound_multisensory_area;contact_object;unformed_visual_background;upper_area;0.482862;clear_tone;1.000000;5626.2085;0.254461;0.606772;perception_only
1768100100000000;902;136.00000000;136.16000000;135.94000000;136.01000000;ap_09e32247d1;coherent_multisensory_area;135.94000000;136.16000000;136.01000000;0.321250;0.248399;0.232071;0.208653;0.708480;0.223048;0.681869;0.938313;0.620181;0.965710;bound_multisensory_area;break_object;unformed_visual_background;lower_area;0.293759;clear_tone;0.640084;2763.2688;0.259469;0.232071;perception_only
1768100400000000;903;136.01000000;136.02000000;135.94000000;135.95000000;ap_b8ec9da5ef;coherent_multisensory_area;135.94000000;136.02000000;135.95000000;0.376091;0.303596;0.314880;0.231189;0.651120;0.290698;0.498547;0.958729;0.457276;0.904048;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.356151;clear_tone;1.000000;5936.1940;0.260198;0.314880;perception_only
1768101000000000;905;135.91000000;135.99000000;135.83000000;135.97000000;ap_cb7caeeebe;coherent_multisensory_area;135.83000000;135.99000000;135.97000000;0.408504;0.279978;0.327649;0.197566;0.701568;0.235860;0.638047;0.933333;0.571380;0.864694;bound_multisensory_area;range_object;unformed_visual_background;lower_area;0.394316;clear_tone;0.847637;4319.5712;0.259010;0.327649;perception_only
1768101300000000;906;135.96000000;136.15000000;135.96000000;136.13000000;ap_9581c968d1;coherent_multisensory_area;135.96000000;136.15000000;136.13000000;0.407042;0.319655;0.324745;0.230076;0.659655;0.290833;0.554692;0.917896;0.472588;0.851615;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.406849;clear_tone;1.000000;6429.8265;0.258464;0.324745;perception_only
1768101600000000;907;136.14000000;136.14000000;135.90000000;135.98000000;ap_46c16f7050;coherent_multisensory_area;135.90000000;136.14000000;135.98000000;0.425617;0.310420;0.355812;0.212234;0.669822;0.272517;0.568931;0.925331;0.494262;0.826903;bound_multisensory_area;compression_object;unformed_visual_background;lower_area;0.430480;clear_tone;1.000000;5649.6784;0.257383;0.355812;perception_only
1768101900000000;908;135.98000000;136.08000000;135.91000000;135.94000000;ap_dd6bf28f8e;coherent_multisensory_area;135.91000000;136.08000000;135.94000000;0.423406;0.271463;0.357571;0.197998;0.735091;0.203891;0.698534;0.951795;0.650329;0.851461;bound_multisensory_area;range_object;unformed_visual_background;lower_area;0.405776;clear_tone;0.777432;3764.1213;0.257237;0.357571;perception_only
1768102200000000;909;135.94000000;136.05000000;135.90000000;136.04000000;ap_30b8d92ee4;coherent_multisensory_area;135.90000000;136.05000000;136.04000000;0.431771;0.322974;0.341631;0.208760;0.665491;0.280285;0.588895;0.894714;0.483609;0.810103;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.446917;clear_tone;1.000000;5889.5998;0.257020;0.341631;perception_only
1768102500000000;910;136.03000000;136.08000000;136.02000000;136.06000000;ap_53dc067185;coherent_multisensory_area;136.02000000;136.08000000;136.06000000;0.380588;0.284540;0.278170;0.193568;0.683982;0.251566;0.632824;0.905882;0.538706;0.884588;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.372288;clear_tone;0.823603;4126.1809;0.256876;0.278170;perception_only
1768104000000000;915;136.26000000;136.40000000;136.20000000;136.30000000;ap_597e7b9439;coherent_multisensory_area;136.20000000;136.40000000;136.30000000;0.329318;0.287281;0.286979;0.221616;0.744032;0.177816;0.740545;0.994229;0.734774;0.963129;bound_multisensory_area;break_object;unformed_visual_background;upper_area;0.292750;clear_tone;0.553527;2194.2619;0.255879;0.286979;perception_only
1768104300000000;916;136.30000000;136.37000000;136.26000000;136.31000000;ap_2446df3182;coherent_multisensory_area;136.26000000;136.37000000;136.31000000;0.354910;0.237409;0.302769;0.196179;0.780794;0.146645;0.784125;0.992020;0.792105;0.961601;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.294789;low_tone;0.492997;1826.5078;0.256390;0.302769;perception_only
1768104600000000;917;136.30000000;136.31000000;136.20000000;136.26000000;ap_6f3f58cf74;coherent_multisensory_area;136.20000000;136.31000000;136.26000000;0.373171;0.253053;0.283337;0.190242;0.713825;0.218959;0.655090;0.948110;0.603200;0.921671;bound_multisensory_area;range_object;unformed_visual_background;upper_area;0.335226;clear_tone;0.738499;3468.6520;0.256897;0.283337;perception_only
1768104900000000;918;136.26000000;136.30000000;136.04000000;136.07000000;ap_09ad667487;coherent_multisensory_area;136.04000000;136.30000000;136.07000000;0.387388;0.323909;0.314033;0.234745;0.645029;0.299420;0.543182;0.914240;0.457422;0.857407;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.399793;clear_tone;1.000000;6082.4212;0.257200;0.314033;perception_only
1768105500000000;920;136.04000000;136.06000000;135.97000000;136.04000000;ap_30b8d92ee4;coherent_multisensory_area;135.97000000;136.06000000;136.04000000;0.384661;0.263448;0.277476;0.183314;0.719231;0.214839;0.716227;0.907343;0.623570;0.886900;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.370132;clear_tone;0.700740;3190.8840;0.257032;0.277476;perception_only
1768107000000000;925;136.14000000;136.21000000;136.13000000;136.19000000;ap_8564df8926;coherent_multisensory_area;136.13000000;136.21000000;136.19000000;0.438276;0.318716;0.347615;0.195026;0.669856;0.269636;0.598591;0.895211;0.493802;0.804368;bound_multisensory_area;range_object;unformed_visual_background;center_area;0.452403;clear_tone;0.986539;5501.1581;0.256771;0.347615;perception_only
